1786622633	90.0	1: 1500Mhz *
1786622653	70.0	0: 1000Mhz *
1786622673	69.0	0: 1000Mhz *
1786622693	87.0	1: 1500Mhz *
1786622713	88.0	1: 1500Mhz *
1786622733	84.0	1: 1500Mhz *
1786622753	69.0	0: 1000Mhz *
1786622773	83.0	1: 1500Mhz *
1786622793	87.0	1: 1500Mhz *
1786622813	85.0	1: 1500Mhz *
1786622833	69.0	0: 1000Mhz *
1786622853	81.0	1: 1500Mhz *
1786622873	80.0	1: 1500Mhz *
1786622893	68.0	0: 1000Mhz *
1786622913	69.0	0: 1000Mhz *
1786622933	73.0	1: 1500Mhz *
1786622953	73.0	1: 1500Mhz *
1786622973	67.0	0: 1000Mhz *
1786622993	69.0	0: 1000Mhz *
1786623013	84.0	1: 1500Mhz *
1786623033	76.0	1: 1500Mhz *
1786623053	79.0	1: 1500Mhz *
1786623073	82.0	1: 1500Mhz *
1786623093	78.0	1: 1500Mhz *
1786623113	66.0	0: 1000Mhz *
1786623133	77.0	1: 1500Mhz *
1786623153	71.0	0: 1000Mhz *
1786623173	68.0	0: 1000Mhz *
1786623193	67.0	0: 1000Mhz *
1786623213	89.0	1: 1500Mhz *
1786623233	88.0	1: 1500Mhz *
1786623253	82.0	1: 1500Mhz *
1786623273	68.0	0: 1000Mhz *
1786623293	82.0	1: 1500Mhz *
1786623313	70.0	0: 1000Mhz *
1786623333	68.0	0: 1000Mhz *
1786623353	68.0	0: 1000Mhz *
1786623373	85.0	1: 1500Mhz *
1786623393	70.0	0: 1000Mhz *
1786623413	68.0	0: 1000Mhz *
1786623433	70.0	0: 1000Mhz *
1786623453	84.0	1: 1500Mhz *
1786623473	87.0	1: 1500Mhz *
1786623493	69.0	0: 1000Mhz *
1786623513	85.0	1: 1500Mhz *
1786623533	67.0	0: 1000Mhz *
1786623553	83.0	1: 1500Mhz *
1786623573	68.0	0: 1000Mhz *
1786623593	69.0	0: 1000Mhz *
1786623613	87.0	1: 1500Mhz *
1786623634	87.0	1: 1500Mhz *
1786623654	72.0	1: 1500Mhz *
1786623674	66.0	0: 1000Mhz *
1786623694	84.0	1: 1500Mhz *
1786623714	76.0	1: 1500Mhz *
1786623734	77.0	1: 1500Mhz *
1786623754	80.0	1: 1500Mhz *
1786623774	81.0	1: 1500Mhz *
1786623794	82.0	1: 1500Mhz *
1786623814	75.0	1: 1500Mhz *
1786623834	93.0	1: 1500Mhz *
1786623854	75.0	1: 1500Mhz *
1786623874	70.0	0: 1000Mhz *
1786623894	75.0	1: 1500Mhz *
1786623914	88.0	1: 1500Mhz *
1786623934	69.0	0: 1000Mhz *
1786623954	72.0	1: 1500Mhz *
1786623974	66.0	0: 1000Mhz *
1786623994	71.0	0: 1000Mhz *
1786624014	69.0	0: 1000Mhz *
1786624034	71.0	1: 1500Mhz *
1786624054	74.0	1: 1500Mhz *
1786624074	76.0	1: 1500Mhz *
1786624094	73.0	1: 1500Mhz *
1786624114	67.0	0: 1000Mhz *
1786624134	89.0	1: 1500Mhz *
1786624154	85.0	1: 1500Mhz *
1786624174	88.0	1: 1500Mhz *
1786624194	68.0	0: 1000Mhz *
1786624214	66.0	0: 1000Mhz *
1786624234	72.0	1: 1500Mhz *
1786624254	73.0	1: 1500Mhz *
1786624274	68.0	0: 1000Mhz *
1786624294	68.0	0: 1000Mhz *
1786624314	71.0	1: 1500Mhz *
1786624334	81.0	1: 1500Mhz *
1786624354	85.0	1: 1500Mhz *
1786624374	68.0	0: 1000Mhz *
1786624394	63.0	0: 1000Mhz *
1786624414	77.0	1: 1500Mhz *
1786624434	79.0	1: 1500Mhz *
1786624454	79.0	1: 1500Mhz *
1786624474	78.0	1: 1500Mhz *
1786624494	76.0	1: 1500Mhz *
1786624514	86.0	1: 1500Mhz *
1786624534	70.0	0: 1000Mhz *
1786624554	70.0	0: 1000Mhz *
1786624574	68.0	0: 1000Mhz *
1786624594	76.0	1: 1500Mhz *
1786624614	71.0	0: 1000Mhz *
1786624634	68.0	0: 1000Mhz *
1786624654	71.0	1: 1500Mhz *
1786624674	76.0	1: 1500Mhz *
1786624694	72.0	1: 1077Mhz *
1786624714	69.0	0: 1000Mhz *
1786624734	67.0	0: 1000Mhz *
1786624754	71.0	1: 1500Mhz *
1786624774	71.0	0: 1000Mhz *
1786624794	77.0	1: 1500Mhz *
1786624814	71.0	1: 1500Mhz *
1786624834	90.0	1: 1500Mhz *
1786624854	70.0	0: 1000Mhz *
1786624874	72.0	1: 1500Mhz *
1786624894	67.0	0: 1000Mhz *
1786624914	72.0	1: 1500Mhz *
1786624934	73.0	1: 1500Mhz *
1786624954	72.0	1: 1500Mhz *
1786624974	69.0	0: 1000Mhz *
1786624994	85.0	1: 1500Mhz *
1786625014	72.0	1: 1500Mhz *
1786625034	67.0	0: 1000Mhz *
1786625054	68.0	0: 1000Mhz *
1786625074	64.0	0: 1000Mhz *
1786625094	78.0	1: 1500Mhz *
1786625114	79.0	1: 1500Mhz *
1786625134	82.0	1: 1500Mhz *
1786625154	79.0	1: 1500Mhz *
1786625174	72.0	1: 1500Mhz *
1786625194	71.0	0: 1000Mhz *
1786625214	71.0	0: 1000Mhz *
1786625234	84.0	1: 1500Mhz *
1786625254	69.0	0: 1000Mhz *
1786625274	75.0	1: 1500Mhz *
1786625294	72.0	0: 1000Mhz *
1786625314	68.0	0: 1000Mhz *
1786625334	73.0	1: 1500Mhz *
1786625354	77.0	1: 1500Mhz *
1786625375	82.0	1: 1500Mhz *
1786625395	69.0	0: 1000Mhz *
1786625415	66.0	0: 1000Mhz *
1786625435	89.0	1: 1500Mhz *
1786625455	70.0	0: 1000Mhz *
1786625475	83.0	1: 1500Mhz *
1786625495	70.0	1: 1500Mhz *
1786625515	81.0	1: 1500Mhz *
1786625535	90.0	1: 1500Mhz *
1786625555	69.0	0: 1000Mhz *
1786625575	69.0	0: 1000Mhz *
1786625595	90.0	1: 1500Mhz *
1786625615	83.0	1: 1500Mhz *
1786625635	68.0	0: 1000Mhz *
1786625655	70.0	0: 1000Mhz *
1786625675	81.0	1: 1500Mhz *
1786625695	72.0	1: 1500Mhz *
1786625715	67.0	0: 1000Mhz *
1786625735	69.0	0: 1000Mhz *
1786625755	85.0	1: 1500Mhz *
1786625775	76.0	1: 1500Mhz *
1786625795	78.0	1: 1500Mhz *
1786625815	80.0	1: 1500Mhz *
1786625835	79.0	1: 1500Mhz *
1786625855	66.0	0: 1000Mhz *
1786625875	77.0	1: 1500Mhz *
1786625895	73.0	0: 1000Mhz *
1786625915	68.0	0: 1000Mhz *
1786625935	67.0	0: 1000Mhz *
1786625955	88.0	1: 1500Mhz *
1786625975	74.0	1: 1500Mhz *
1786625995	68.0	0: 1000Mhz *
1786626015	69.0	0: 1000Mhz *
1786626035	72.0	1: 1500Mhz *
1786626055	86.0	1: 1500Mhz *
1786626075	81.0	1: 1500Mhz *
1786626095	69.0	0: 1000Mhz *
1786626115	82.0	1: 1500Mhz *
1786626135	87.0	1: 1500Mhz *
1786626155	68.0	0: 1000Mhz *
1786626175	69.0	0: 1000Mhz *
1786626195	81.0	1: 1500Mhz *
1786626215	73.0	1: 1500Mhz *
1786626235	69.0	0: 1000Mhz *
1786626255	68.0	0: 1000Mhz *
1786626275	71.0	1: 1500Mhz *
1786626295	85.0	1: 1500Mhz *
1786626315	69.0	0: 1000Mhz *
1786626335	71.0	1: 1500Mhz *
1786626355	80.0	1: 1500Mhz *
1786626375	74.0	1: 1500Mhz *
1786626395	69.0	0: 1000Mhz *
1786626415	67.0	0: 1000Mhz *
1786626435	69.0	1: 1500Mhz *
1786626455	75.0	1: 1500Mhz *
1786626475	77.0	1: 1500Mhz *
1786626495	79.0	1: 1500Mhz *
1786626515	69.0	0: 1000Mhz *
1786626535	79.0	1: 1500Mhz *
1786626555	87.0	1: 1500Mhz *
1786626575	72.0	0: 1000Mhz *
1786626595	69.0	0: 1000Mhz *
1786626615	70.0	0: 1000Mhz *
1786626635	86.0	1: 1500Mhz *
1786626655	74.0	1: 1500Mhz *
1786626675	68.0	0: 1000Mhz *
1786626695	69.0	0: 1000Mhz *
1786626715	80.0	1: 1500Mhz *
1786626735	86.0	1: 1500Mhz *
1786626755	68.0	0: 1000Mhz *
1786626775	70.0	0: 1000Mhz *
1786626795	82.0	1: 1500Mhz *
1786626815	69.0	0: 1000Mhz *
1786626835	69.0	0: 1000Mhz *
1786626855	71.0	1: 1500Mhz *
1786626875	68.0	0: 1000Mhz *
1786626895	87.0	1: 1500Mhz *
1786626915	69.0	0: 1000Mhz *
1786626935	73.0	1: 1500Mhz *
1786626955	67.0	0: 1000Mhz *
1786626975	79.0	1: 1500Mhz *
1786626995	74.0	1: 1500Mhz *
1786627015	68.0	0: 1000Mhz *
1786627035	88.0	1: 1500Mhz *
1786627055	71.0	1: 1500Mhz *
1786627075	73.0	1: 1500Mhz *
1786627095	67.0	0: 1000Mhz *
1786627115	67.0	0: 1000Mhz *
1786627135	63.0	0: 1000Mhz *
1786627156	78.0	1: 1500Mhz *
1786627176	77.0	1: 1500Mhz *
1786627196	81.0	1: 1500Mhz *
1786627216	76.0	1: 1500Mhz *
1786627236	79.0	1: 1500Mhz *
1786627256	77.0	1: 1500Mhz *
1786627276	69.0	0: 1000Mhz *
1786627296	70.0	0: 1000Mhz *
1786627316	67.0	0: 1000Mhz *
1786627336	76.0	1: 1500Mhz *
1786627356	73.0	1: 1500Mhz *
1786627376	68.0	0: 1000Mhz *
1786627396	87.0	1: 1500Mhz *
1786627416	83.0	1: 1500Mhz *
1786627436	71.0	0: 1000Mhz *
1786627456	79.0	1: 1500Mhz *
1786627476	72.0	1: 1500Mhz *
1786627496	88.0	1: 1500Mhz *
1786627516	75.0	1: 1500Mhz *
1786627536	69.0	0: 1000Mhz *
1786627556	69.0	0: 1000Mhz *
1786627576	72.0	1: 1500Mhz *
1786627596	89.0	1: 1500Mhz *
1786627616	72.0	1: 1500Mhz *
1786627636	69.0	0: 1000Mhz *
1786627656	80.0	1: 1500Mhz *
1786627676	74.0	1: 1500Mhz *
1786627696	68.0	0: 1000Mhz *
1786627716	70.0	0: 1000Mhz *
1786627736	81.0	1: 1500Mhz *
1786627756	81.0	1: 1500Mhz *
1786627776	67.0	0: 1000Mhz *
1786627796	72.0	1: 1500Mhz *
1786627816	66.0	0: 1000Mhz *
1786627836	76.0	1: 1500Mhz *
1786627856	79.0	1: 1500Mhz *
1786627876	80.0	1: 1500Mhz *
1786627896	79.0	1: 1500Mhz *
1786627916	66.0	0: 1000Mhz *
1786627936	77.0	1: 1500Mhz *
1786627956	71.0	0: 1000Mhz *
1786627976	68.0	0: 1000Mhz *
1786627996	87.0	1: 1500Mhz *
1786628016	75.0	1: 1500Mhz *
1786628036	70.0	0: 1000Mhz *
1786628056	72.0	1: 1500Mhz *
1786628076	67.0	0: 1000Mhz *
1786628096	88.0	1: 1500Mhz *
1786628116	90.0	1: 1500Mhz *
1786628136	69.0	0: 1000Mhz *
1786628156	68.0	0: 1000Mhz *
1786628176	89.0	1: 1500Mhz *
1786628196	83.0	1: 1500Mhz *
1786628216	71.0	0: 1000Mhz *
1786628236	68.0	0: 1000Mhz *
1786628256	85.0	1: 1500Mhz *
1786628276	72.0	1: 1500Mhz *
1786628296	68.0	0: 1000Mhz *
1786628316	69.0	0: 1000Mhz *
1786628336	79.0	1: 1500Mhz *
1786628356	75.0	1: 1500Mhz *
1786628376	68.0	0: 1000Mhz *
1786628396	69.0	0: 1000Mhz *
1786628416	88.0	1: 1500Mhz *
1786628436	73.0	1: 1500Mhz *
1786628456	67.0	0: 1000Mhz *
1786628476	72.0	1: 1500Mhz *
1786628496	66.0	0: 1000Mhz *
1786628516	78.0	1: 1500Mhz *
1786628536	77.0	1: 1500Mhz *
1786628556	79.0	1: 1500Mhz *
1786628576	79.0	1: 1500Mhz *
1786628596	67.0	0: 1000Mhz *
1786628616	76.0	1: 1500Mhz *
1786628636	87.0	1: 1500Mhz *
1786628656	73.0	1: 1500Mhz *
1786628676	72.0	1: 1500Mhz *
1786628696	68.0	0: 1000Mhz *
1786628716	74.0	1: 1500Mhz *
1786628736	68.0	0: 1000Mhz *
1786628756	69.0	0: 1000Mhz *
1786628776	80.0	1: 1500Mhz *
1786628796	76.0	1: 1500Mhz *
1786628816	69.0	0: 1000Mhz *
1786628836	70.0	0: 1000Mhz *
1786628856	83.0	1: 1500Mhz *
1786628876	88.0	1: 1500Mhz *
1786628896	68.0	0: 1000Mhz *
1786628917	73.0	1: 1500Mhz *
1786628937	66.0	0: 1000Mhz *
1786628957	73.0	1: 1500Mhz *
1786628977	69.0	0: 1000Mhz *
1786628997	68.0	0: 1000Mhz *
1786629017	71.0	1: 1500Mhz *
1786629037	85.0	1: 1500Mhz *
1786629057	69.0	0: 1000Mhz *
1786629077	86.0	1: 1500Mhz *
1786629097	67.0	0: 1000Mhz *
1786629117	79.0	1: 1500Mhz *
1786629137	83.0	1: 1500Mhz *
1786629157	68.0	0: 1000Mhz *
1786629177	65.0	0: 1000Mhz *
1786629197	76.0	1: 1500Mhz *
1786629217	76.0	1: 1500Mhz *
1786629237	82.0	1: 1500Mhz *
1786629257	82.0	1: 1500Mhz *
1786629277	78.0	1: 1500Mhz *
1786629297	73.0	1: 1500Mhz *
1786629317	75.0	1: 1500Mhz *
1786629337	85.0	1: 1500Mhz *
1786629357	70.0	0: 1000Mhz *
1786629377	77.0	1: 1500Mhz *
1786629397	84.0	1: 1500Mhz *
1786629417	69.0	0: 1000Mhz *
1786629437	70.0	0: 1000Mhz *
1786629457	85.0	1: 1500Mhz *
1786629477	86.0	1: 1500Mhz *
1786629497	69.0	0: 1000Mhz *
1786629517	72.0	1: 1500Mhz *
1786629537	82.0	1: 1500Mhz *
1786629557	86.0	1: 1500Mhz *
1786629577	70.0	0: 1000Mhz *
1786629597	81.0	1: 1500Mhz *
1786629617	67.0	0: 1000Mhz *
1786629637	74.0	1: 1500Mhz *
1786629657	73.0	1: 1500Mhz *
1786629677	68.0	0: 1000Mhz *
1786629697	90.0	1: 1500Mhz *
1786629717	79.0	1: 1500Mhz *
1786629737	87.0	1: 1500Mhz *
1786629757	68.0	0: 1000Mhz *
1786629777	66.0	0: 1000Mhz *
1786629797	87.0	1: 1500Mhz *
1786629817	69.0	0: 1000Mhz *
1786629837	85.0	1: 1500Mhz *
1786629857	67.0	0: 1000Mhz *
1786629877	76.0	1: 1500Mhz *
1786629897	78.0	1: 1500Mhz *
1786629917	79.0	1: 1500Mhz *
1786629937	81.0	1: 1500Mhz *
1786629957	80.0	1: 1500Mhz *
1786629977	85.0	1: 1500Mhz *
1786629997	91.0	1: 1500Mhz *
1786630017	70.0	0: 1000Mhz *
1786630037	71.0	0: 1000Mhz *
1786630057	81.0	1: 1500Mhz *
1786630077	88.0	1: 1500Mhz *
1786630097	69.0	0: 1000Mhz *
1786630117	74.0	1: 1500Mhz *
1786630137	67.0	0: 1000Mhz *
1786630157	73.0	1: 1500Mhz *
1786630177	69.0	0: 1000Mhz *
1786630197	72.0	1: 1500Mhz *
1786630217	69.0	0: 1000Mhz *
1786630237	89.0	1: 1500Mhz *
1786630257	73.0	1: 1500Mhz *
1786630277	67.0	0: 1000Mhz *
1786630297	89.0	1: 1500Mhz *
1786630317	87.0	1: 1500Mhz *
1786630337	70.0	0: 1000Mhz *
1786630357	87.0	1: 1500Mhz *
1786630377	69.0	1: 1500Mhz *
1786630397	77.0	1: 1500Mhz *
1786630417	88.0	1: 1500Mhz *
1786630437	68.0	0: 1000Mhz *
1786630457	68.0	0: 1000Mhz *
1786630477	74.0	1: 1500Mhz *
1786630497	71.0	1: 1500Mhz *
1786630517	67.0	0: 1000Mhz *
1786630537	69.0	0: 1000Mhz *
1786630557	65.0	0: 1000Mhz *
1786630577	78.0	1: 1500Mhz *
1786630597	78.0	1: 1500Mhz *
1786630617	78.0	1: 1500Mhz *
1786630637	76.0	1: 1500Mhz *
1786630657	75.0	1: 1500Mhz *
1786630677	88.0	1: 1500Mhz *
1786630698	70.0	0: 1000Mhz *
1786630718	84.0	1: 1500Mhz *
1786630738	69.0	0: 1000Mhz *
1786630758	76.0	1: 1500Mhz *
1786630778	85.0	1: 1500Mhz *
1786630798	68.0	0: 1000Mhz *
1786630818	67.0	0: 1000Mhz *
1786630838	90.0	1: 1500Mhz *
1786630858	70.0	0: 1000Mhz *
1786630878	76.0	1: 1500Mhz *
1786630898	68.0	0: 1000Mhz *
1786630918	89.0	1: 1500Mhz *
1786630938	73.0	1: 1500Mhz *
1786630958	72.0	1: 1500Mhz *
1786630978	68.0	0: 1000Mhz *
1786630998	88.0	1: 1500Mhz *
1786631018	74.0	1: 1500Mhz *
1786631038	87.0	1: 1500Mhz *
1786631058	69.0	0: 1000Mhz *
1786631078	82.0	1: 1500Mhz *
1786631098	70.0	0: 1000Mhz *
1786631118	67.0	0: 1000Mhz *
1786631138	69.0	0: 1000Mhz *
1786631158	80.0	1: 1500Mhz *
1786631178	80.0	1: 1500Mhz *
1786631198	67.0	0: 1000Mhz *
1786631218	69.0	0: 1000Mhz *
1786631238	84.0	1: 1500Mhz *
1786631258	78.0	1: 1500Mhz *
1786631278	77.0	1: 1500Mhz *
1786631298	81.0	1: 1500Mhz *
1786631318	77.0	1: 1500Mhz *
1786631338	67.0	0: 1000Mhz *
1786631358	74.0	1: 1500Mhz *
1786631378	71.0	0: 1000Mhz *
1786631398	82.0	1: 1500Mhz *
1786631418	71.0	1: 1500Mhz *
1786631438	87.0	1: 1500Mhz *
1786631458	71.0	0: 1000Mhz *
1786631478	83.0	1: 1500Mhz *
1786631498	71.0	1: 1500Mhz *
1786631518	90.0	1: 1500Mhz *
1786631538	74.0	1: 1500Mhz *
1786631558	68.0	0: 1000Mhz *
1786631578	83.0	1: 1500Mhz *
1786631598	69.0	0: 1000Mhz *
1786631618	87.0	1: 1500Mhz *
1786631638	72.0	1: 1500Mhz *
1786631658	69.0	0: 1000Mhz *
1786631678	72.0	1: 1500Mhz *
1786631698	84.0	1: 1500Mhz *
1786631718	66.0	0: 1000Mhz *
1786631738	69.0	0: 1000Mhz *
1786631758	74.0	1: 1500Mhz *
1786631778	73.0	1: 1500Mhz *
1786631798	68.0	0: 1000Mhz *
1786631818	70.0	0: 1000Mhz *
1786631838	80.0	1: 1500Mhz *
1786631858	80.0	1: 1500Mhz *
1786631878	67.0	0: 1000Mhz *
1786631898	67.0	0: 1000Mhz *
1786631918	69.0	1: 1500Mhz *
1786631938	75.0	1: 1500Mhz *
1786631958	77.0	1: 1500Mhz *
1786631978	80.0	1: 1500Mhz *
1786631998	68.0	1: 1500Mhz *
1786632018	68.0	0: 1000Mhz *
1786632038	75.0	1: 1500Mhz *
1786632058	86.0	1: 1500Mhz *
1786632078	73.0	1: 1500Mhz *
1786632098	72.0	1: 1500Mhz *
1786632118	83.0	1: 1500Mhz *
1786632138	82.0	1: 1500Mhz *
1786632158	72.0	1: 1500Mhz *
1786632178	70.0	0: 1000Mhz *
1786632198	71.0	1: 1500Mhz *
1786632218	74.0	1: 1500Mhz *
1786632238	67.0	0: 1000Mhz *
1786632258	69.0	0: 1000Mhz *
1786632278	81.0	1: 1500Mhz *
1786632298	87.0	1: 1500Mhz *
1786632318	67.0	0: 1000Mhz *
1786632338	69.0	0: 1000Mhz *
1786632358	81.0	1: 1500Mhz *
1786632378	84.0	1: 1500Mhz *
1786632398	68.0	0: 1000Mhz *
1786632418	69.0	0: 1000Mhz *
1786632439	89.0	1: 1500Mhz *
1786632459	79.0	1: 1500Mhz *
1786632479	68.0	0: 1000Mhz *
1786632499	73.0	1: 1500Mhz *
1786632519	66.0	0: 1000Mhz *
1786632539	75.0	1: 1500Mhz *
1786632559	68.0	0: 1000Mhz *
1786632579	70.0	1: 1500Mhz *
1786632599	76.0	1: 1500Mhz *
1786632619	75.0	1: 1500Mhz *
1786632639	76.0	1: 1500Mhz *
1786632659	80.0	1: 1500Mhz *
1786632679	68.0	0: 1000Mhz *
1786632699	73.0	1: 1500Mhz *
1786632719	78.0	1: 1500Mhz *
1786632739	71.0	0: 1000Mhz *
1786632759	69.0	0: 1000Mhz *
1786632779	69.0	0: 1000Mhz *
1786632799	86.0	1: 1500Mhz *
1786632819	90.0	1: 1500Mhz *
1786632839	84.0	1: 1500Mhz *
1786632859	69.0	0: 1000Mhz *
1786632879	84.0	1: 1500Mhz *
1786632899	74.0	1: 1500Mhz *
1786632919	68.0	0: 1000Mhz *
1786632939	73.0	1: 1500Mhz *
1786632959	66.0	0: 1000Mhz *
1786632979	88.0	1: 1500Mhz *
1786632999	69.0	0: 1000Mhz *
1786633019	85.0	1: 1500Mhz *
1786633039	67.0	0: 1000Mhz *
1786633059	87.0	1: 1500Mhz *
1786633079	69.0	0: 1000Mhz *
1786633099	70.0	0: 1000Mhz *
1786633119	86.0	1: 1500Mhz *
1786633139	74.0	1: 1500Mhz *
1786633159	69.0	0: 1000Mhz *
1786633179	68.0	0: 1000Mhz *
1786633199	67.0	0: 1000Mhz *
1786633219	85.0	1: 1500Mhz *
1786633239	69.0	0: 1000Mhz *
1786633259	67.0	0: 1000Mhz *
1786633279	69.0	1: 1500Mhz *
1786633299	75.0	1: 1500Mhz *
1786633319	79.0	1: 1500Mhz *
1786633339	79.0	1: 1500Mhz *
1786633359	69.0	0: 1000Mhz *
1786633379	79.0	1: 1500Mhz *
1786633399	84.0	1: 1500Mhz *
1786633419	91.0	1: 1500Mhz *
1786633439	70.0	0: 1000Mhz *
1786633459	69.0	0: 1000Mhz *
1786633479	86.0	1: 1500Mhz *
1786633499	73.0	1: 1500Mhz *
1786633519	68.0	0: 1000Mhz *
1786633539	73.0	1: 1500Mhz *
1786633559	67.0	0: 1000Mhz *
1786633579	73.0	1: 1500Mhz *
1786633599	68.0	0: 1000Mhz *
1786633619	71.0	1: 1500Mhz *
1786633639	81.0	1: 1500Mhz *
1786633659	87.0	1: 1500Mhz *
1786633679	69.0	0: 1000Mhz *
1786633699	67.0	0: 1000Mhz *
1786633719	67.0	0: 1000Mhz *
1786633739	74.0	1: 1500Mhz *
1786633759	69.0	0: 1000Mhz *
1786633779	71.0	0: 1000Mhz *
1786633799	67.0	0: 1000Mhz *
1786633819	78.0	1: 1500Mhz *
1786633839	90.0	1: 1500Mhz *
1786633859	68.0	0: 1000Mhz *
1786633879	67.0	0: 1000Mhz *
1786633899	71.0	1: 1500Mhz *
1786633919	72.0	1: 1500Mhz *
1786633939	68.0	0: 1000Mhz *
1786633959	70.0	0: 1000Mhz *
1786633979	67.0	1: 1500Mhz *
1786633999	78.0	1: 1500Mhz *
1786634019	79.0	1: 1500Mhz *
1786634039	81.0	1: 1500Mhz *
1786634059	74.0	1: 1500Mhz *
1786634079	81.0	1: 1500Mhz *
1786634099	90.0	1: 1500Mhz *
1786634119	70.0	0: 1000Mhz *
1786634139	79.0	1: 1500Mhz *
1786634159	69.0	0: 1000Mhz *
1786634179	70.0	0: 1000Mhz *
1786634199	69.0	0: 1000Mhz *
1786634220	69.0	0: 1000Mhz *
1786634240	74.0	1: 1500Mhz *
1786634260	86.0	1: 1500Mhz *
1786634280	70.0	0: 1000Mhz *
1786634300	68.0	0: 1000Mhz *
1786634320	67.0	0: 1000Mhz *
1786634340	77.0	1: 1500Mhz *
1786634360	70.0	0: 1000Mhz *
1786634380	71.0	1: 1500Mhz *
1786634400	66.0	0: 1000Mhz *
1786634420	92.0	1: 1500Mhz *
1786634440	70.0	0: 1000Mhz *
1786634460	73.0	1: 1500Mhz *
1786634480	67.0	0: 1000Mhz *
1786634500	73.0	1: 1500Mhz *
1786634520	70.0	0: 1000Mhz *
1786634540	77.0	1: 1500Mhz *
1786634560	71.0	1: 1500Mhz *
1786634580	68.0	0: 1000Mhz *
1786634600	73.0	1: 1500Mhz *
1786634620	84.0	1: 1500Mhz *
1786634640	69.0	0: 1000Mhz *
1786634660	64.0	0: 1000Mhz *
1786634680	75.0	1: 1500Mhz *
1786634700	80.0	1: 1500Mhz *
1786634720	81.0	1: 1500Mhz *
1786634740	77.0	1: 1500Mhz *
1786634760	76.0	1: 1500Mhz *
1786634780	89.0	1: 1500Mhz *
1786634800	69.0	0: 1000Mhz *
1786634820	74.0	1: 1500Mhz *
1786634840	67.0	0: 1000Mhz *
1786634860	88.0	1: 1500Mhz *
1786634880	70.0	0: 1000Mhz *
1786634900	68.0	0: 1000Mhz *
1786634920	68.0	0: 1000Mhz *
1786634940	77.0	1: 1500Mhz *
1786634960	70.0	0: 1000Mhz *
1786634980	71.0	1: 1500Mhz *
1786635000	67.0	0: 1000Mhz *
1786635020	78.0	1: 1500Mhz *
1786635040	70.0	0: 1000Mhz *
1786635060	84.0	1: 1500Mhz *
1786635080	69.0	1: 1500Mhz *
1786635100	88.0	1: 1500Mhz *
1786635120	72.0	1: 1500Mhz *
1786635140	72.0	1: 1500Mhz *
1786635160	68.0	0: 1000Mhz *
1786635180	74.0	1: 1500Mhz *
1786635200	73.0	1: 1500Mhz *
1786635220	67.0	0: 1000Mhz *
1786635240	69.0	0: 1000Mhz *
1786635260	81.0	1: 1500Mhz *
1786635280	86.0	1: 1500Mhz *
1786635300	67.0	0: 1000Mhz *
1786635320	72.0	1: 1500Mhz *
1786635340	66.0	0: 1000Mhz *
1786635360	75.0	1: 1500Mhz *
1786635380	79.0	1: 1500Mhz *
1786635400	81.0	1: 1500Mhz *
1786635420	79.0	1: 1500Mhz *
1786635440	67.0	0: 1000Mhz *
1786635460	92.0	1: 1500Mhz *
1786635480	71.0	0: 1000Mhz *
1786635500	71.0	1: 1081Mhz *
1786635520	72.0	1: 1500Mhz *
1786635540	86.0	1: 1500Mhz *
1786635560	70.0	0: 1000Mhz *
1786635580	72.0	1: 1500Mhz *
1786635600	67.0	0: 1000Mhz *
1786635620	69.0	0: 1000Mhz *
1786635640	74.0	1: 1500Mhz *
1786635660	68.0	0: 1000Mhz *
1786635680	69.0	0: 1000Mhz *
1786635700	74.0	1: 1500Mhz *
1786635720	85.0	1: 1500Mhz *
1786635740	68.0	0: 1000Mhz *
1786635760	69.0	0: 1000Mhz *
1786635780	80.0	1: 1500Mhz *
1786635800	87.0	1: 1500Mhz *
1786635820	68.0	0: 1000Mhz *
1786635840	84.0	1: 1500Mhz *
1786635860	67.0	0: 1000Mhz *
1786635880	74.0	1: 1500Mhz *
1786635900	69.0	0: 1000Mhz *
1786635920	72.0	1: 1500Mhz *
1786635940	84.0	1: 1500Mhz *
1786635961	87.0	1: 1500Mhz *
1786635981	68.0	0: 1000Mhz *
1786636001	84.0	1: 1500Mhz *
1786636021	66.0	0: 1000Mhz *
1786636041	76.0	1: 1500Mhz *
1786636061	78.0	1: 1500Mhz *
1786636081	80.0	1: 1500Mhz *
1786636101	67.0	0: 1000Mhz *
1786636121	78.0	1: 1500Mhz *
1786636141	74.0	1: 1500Mhz *
1786636161	81.0	1: 1500Mhz *
1786636181	73.0	1: 1500Mhz *
1786636201	70.0	0: 1000Mhz *
1786636221	82.0	1: 1500Mhz *
1786636241	73.0	1: 1500Mhz *
1786636261	69.0	0: 1000Mhz *
1786636281	83.0	1: 1500Mhz *
1786636301	67.0	0: 1000Mhz *
1786636321	87.0	1: 1500Mhz *
1786636341	69.0	0: 1000Mhz *
1786636361	68.0	0: 1000Mhz *
1786636381	70.0	1: 1500Mhz *
1786636401	73.0	1: 1500Mhz *
1786636421	69.0	0: 1000Mhz *
1786636441	84.0	1: 1500Mhz *
1786636461	67.0	0: 1000Mhz *
1786636481	89.0	1: 1500Mhz *
1786636501	70.0	0: 1000Mhz *
1786636521	68.0	0: 1000Mhz *
1786636541	68.0	0: 1000Mhz *
1786636561	74.0	1: 1500Mhz *
1786636581	70.0	0: 1000Mhz *
1786636601	67.0	0: 1000Mhz *
1786636621	70.0	1: 1500Mhz *
